feed_title,entry_title,entry_link,entry_published_date,entry_summary,entry_content,publication_date
"Deadspin > Sports News Without Fear, Favor or Compromise","""Prince"" Lucas Bahdi signs with Jake Paul's MVP",https://deadspin.com/prince-lucas-bahdi-signs-with-jake-pauls-mvp/,2024-11-21T21:32:45.073Z,"""Prince"" Lucas Bahdi has signed with Jake Paul's Most Valuable Promotions after fighting on the undercard of Paul's main event against Mike Tyson last","""Prince"" Lucas Bahdi has signed with Jake Paul's Most Valuable Promotions after fighting on the undercard of Paul's main event against Mike Tyson last week. Bahdi, a 30-year-old lightweight out of Canada, improved his record to 18-0 with 15 knockouts with a decision victory over previously undefeated Armando Casamonica (14-1, 3 KOs) on the Nov. 15 card. That followed a knockout win over H2O Sylve on the main card of the Jake Paul-Mike Perry fight in July. Bahdi is undefeated since making his professional debut in 2019, winning his first 11 fights by knockout. ""Signing with an innovative promoter, who puts fighters first, is one of the goals I've been working towards since I turned professional in 2019,"" Bahdi said in a statement. ""I'm thrilled to be joining the Most Valuable Promotions team because I know that Jake Paul's vision for boxers' careers inside the ring and outside the ring will take me to where I want to be... a world champion and a star.  ""Fighting on the Paul vs. Tyson undercard was just the beginning. I'm excited to keep showing the world what I've got."" --Field Level Media Copyright 2024",2024-11-21
"Deadspin > Sports News Without Fear, Favor or Compromise","Rivals UCLA, USC to clash, this time as Big Ten squads",https://deadspin.com/rivals-ucla-usc-to-clash-this-time-as-big-ten-squads/,2024-11-21T21:27:49.160Z,Crosstown rivals Southern California and UCLA meet for the 94th time and the first as Big Ten Conference counterparts when the Bruins host the Trojans,"Crosstown rivals Southern California and UCLA meet for the 94th time and the first as Big Ten Conference counterparts when the Bruins host the Trojans on Saturday at Pasadena, Calif. Both USC (5-5, 3-5 Big Ten) and UCLA (4-6, 3-5) are playing for their bowl-game lives. A loss eliminates the Bruins from bowl participation in their first year of Big Ten membership, while falling at UCLA would send the Trojans into their regular-season finale against top 10-ranked Notre Dame needing a victory to land a bowl bid. The winner of the Victory Bowl this year also takes the lead in what has been one of the most competitive stretches in the rivalry's history. The teams are 6-6 over the last 12 meetings dating back to 2012 and have exchanged wins in the last four encounters. The home team has not won since a 52-35 decision for USC in 2019. UCLA continued the run of road wins last season with a 38-20 victory at the Los Angeles Memorial Coliseum, sparked by quarterback Ethan Garbers' three passing touchdowns and a 142-yard rushing effort from running back T.J. Harden. Garbers heads into Saturday's matchup on a run of four consecutive games passing for multiple touchdowns, but his two last week came in UCLA's first loss of that stretch in a 31-19 setback vs. Washington. The Bruins' rushing offense is among the nation's least productive at 85.4 yards per game and regressed to 52 yards last week after posting season-highs of 139 and 211 at Nebraska and vs. Iowa, respectively. ""I would like to see us deal with adverse situations better,"" said Bruins coach DeShaun Foster on Tuesday when asked about injuries on the offensive line. ""We're not going to make excuses. Foster was a UCLA running back from 1998-2001, after he was recruited as a defensive back by USC, and knows all about the cross-town rivalry. ""I'm just glad we have another opportunity to play,"" Foster added. ""This type of game is one that can get us back on track."" A prominent figure on Saturday, who switched sidelines from a season ago, is USC defensive coordinator D'Anton Lynn, who held the same post at UCLA in 2023.  ""The culture defensively within our program has shifted in a lot of ways,"" said Trojans head coach Lincoln Riley, who is 1-1 against the Bruins. ""I'm really proud of how we've progressed schematically. I'm really proud of how we've progressed fundamentally.""  The Trojans' defense is allowing 22 points per game this season under Lynn after surrendering 34.4 per game in 2023.  USC is looking for back-to-back wins for the first time since Weeks 1 and 2 against LSU and Utah State. The Trojans ended their streak of one-possession losses in conference play, having dropped each of the previous five games decided by one score before last week's 28-20 victory over Nebraska. Quarterback Jayden Maiava recovered from an early pick-six in his first career start to go 25-of-35 passing for 259 yards and three touchdowns. He spread the ball to six pass-catchers who had at least receptions, while Woody Marks rushed for 146 yards on 19 carries. --Field Level Media Copyright 2024",2024-11-21
"Deadspin > Sports News Without Fear, Favor or Compromise",League One Volleyball raises $100M before launch Jan. 8,https://deadspin.com/league-one-volleyball-raises-100m-before-launch-jan-8/,2024-11-21T21:17:48.425Z,League One Volleyball raised $100 million to bring the total capital count to $160 million weeks before the new professional women's volleyball league,"League One Volleyball raised $100 million to bring the total capital count to $160 million weeks before the new professional women's volleyball league begins play Jan. 8.  LOVB (pronounced 'love') said the new funding from Left Lane Capital, Atwater Capital and Ares Management would help the six-team league launch while bringing further growth to the existing -- and exploding -- foundation that includes 26 states supporting 66 club volleyball locations. A total of more than 16,000 athletes are part of those programs amid the rapid rise in popularity of volleyball and women's sports in general.  ""The new investment will continue to fuel LOVB's mission to transform volleyball from the grassroots to the professional level, while supporting the much-anticipated launch of LOVB Pro's inaugural season set to begin in January 2025,"" LOVB said in a statement. The inaugural season of LOVB Pro features teams in Atlanta, Madison, Wisc., Houston, Salt Lake City, Austin, Texas and Omaha, Neb. ""We are launching a movement that can sustain a pro league,"" said co-founder and CEO Katlyn Gao in a USA Today interview. ""Being connected to grassroots has always been our strategy, and this (funding) is just another signal that we're doing something right.""  Current LOVB Pro rosters include players from 20 countries, 17 Olympians and 10 members of the United States women's volleyball team. ""We believe LOVB has the potential to lead the next era of both youth and professional sports,"" said Vania Schlogel, CEO and Founder of Atwater Capital. ""This investment isn't just about fueling growth or generating financial returns. It's about creating a platform where women and youth athletes can truly thrive. By leveraging our expertise in media and entertainment, we're excited to amplify LOVB's impact, delivering compelling stories and experiences that engage volleyball fans in new, exciting ways and inspire the next generation of exceptional athletes."" --Field Level Media Copyright 2024",2024-11-21
"Deadspin > Sports News Without Fear, Favor or Compromise",McLaren no longer asking Oscar Piastri to support Lando Norris' title chase,https://deadspin.com/mclaren-no-longer-asking-oscar-piastri-to-support-lando-norris-title-chase/,2024-11-21T21:12:56.984Z,"McLaren no longer will have its drivers adhere to a pecking order as the Las Vegas Grand Prix approaches Saturday.,McLaren driver Oscar Piastri said h","McLaren no longer will have its drivers adhere to a pecking order as the Las Vegas Grand Prix approaches Saturday. McLaren driver Oscar Piastri said he does not have to operate in a support role for teammate Lando Norris, now that Norris' hopes of a driver's championship are in long-shot mode. ""Pretty much, yes,"" Piastro said this week when asked if team strategy has changed. Red Bull Racing's Max Verstappen leads the drivers' standings with 393 points, while Norris is second with 331, followed by Ferrari's Charles Leclerc (307) and Piastri (262). Dubbed the ""papaya rules,"" Piastri was required to make sure Norris could secure as many points as possible to keep the pressure on Verstappen. That meant Piastri was forced to back off a sprint race at Brazil on Nov. 3, to let Norris pass for overall points considerations. Norris ended up finishing in sixth place to earn eight points, while Verstappen went on to win and earn 26 points. Piastri finished eighth and earned four points. Piastri's ""pretty much,"" comment suggests that he is not quite free to operate as he pleases in all circumstances. ""There's still some, let's say, very specific scenarios where I might be needed to help out,"" Piastri said. ""But for the very large majority of situations, it's back to how it was."" While Verstappen has a solid grip on the drivers' championship, McLaren still has its sights on the constructors' championship. McLaren Mercedes heads to Las Vegas in the lead of the constructors' standings with 593 points, ahead of Ferrari (557) and Red Bull (544). To his credit, Piastri has not objected to operating in a support role for his teammate. His goal is to be the one who is getting all the help in 2025. ""Obviously next year, I want to make sure that I'm not in a position, championship-wise, to be subject to that,"" he said. ""But in reality, I probably needed to help out that one time in Brazil and that's been it. So it's been a lot of talk, but not much on-track action."" --Field Level Media Copyright 2024",2024-11-21
"Deadspin > Sports News Without Fear, Favor or Compromise","Report: Jets LB Quincy Williams wins appeal of $45,020 fine",https://deadspin.com/report-jets-lb-quincy-williams-wins-appeal-of-45020-fine/,2024-11-21T20:58:16.234Z,"New York Jets linebacker Quincy Williams won his appeal of a $45,020 fine for his hit on Pittsburgh Steelers running back Jaylen Warren in Week 7, NFL","New York Jets linebacker Quincy Williams won his appeal of a $45,020 fine for his hit on Pittsburgh Steelers running back Jaylen Warren in Week 7, NFL Network reported Thursday. The fine was rescinded in full by NFL appeals officer Derrick Brooks, a former linebacker and member of the Pro Football Hall of Fame. Williams tackled Warren with the Steelers facing first-and-goal at the Jets' 3-yard line with 8:40 left in the third quarter of Pittsburgh's 37-15 home victory on Oct. 20. Williams was not penalized on the play, but the league later fined him for unnecessary roughness/use of helmet. Williams, 28, has 80 tackles, one sack, six tackles for loss, two forced fumbles and two fumble recoveries in starting all 11 games. The Jacksonville Jaguars selected him in the third round of the 2019 NFL Draft out of Murray State. Williams has 494 career tackles, eight sacks, 45 tackles for loss, 15 quarterback hits, one interception, eight forced fumbles and three fumble recoveries in 77 games (63 starts) for the Jaguars (2019-20) and Jets (2021-present). Williams signed a three-year, $18 million contract before the 2023 season. --Field Level Media Copyright 2024",2024-11-21
"Deadspin > Sports News Without Fear, Favor or Compromise",Report: NFL warns players of burglary rings targeting pro athletes,https://deadspin.com/report-nfl-warns-players-of-burglary-rings-targeting-pro-athletes/,2024-11-21T20:52:53.747Z,"The NFL's security division is warning players to be aware of professional burglars targeting the homes of pro athletes.,The Athletic reported Thursda","The NFL's security division is warning players to be aware of professional burglars targeting the homes of pro athletes. The Athletic reported Thursday that the NFL sent a memo to teams that outlines the threat. ""The homes of professional athletes across multiple sports leagues have become increasingly targeted for burglaries by organized and skilled groups,"" read the memo, which was obtained by The Athletic. ""Law enforcement officials have noted these groups appear to exploit team schedules to target athletes' homes on game days."" NBC News reported Wednesday that law enforcement is working to figure out whether an international crime syndicate is involved. The Athletic reported that the memo includes tips for home security and also gives recommendations about the use of social media, such as not posting photos of items that would attract thieves. Players also learned via the memo how homes are targeted and how burglars enter. Mahomes hasn't said much about the burglary, other than to call it ""disappointing"" and ""frustrating."" ""I can't get into too many of the details because the investigation is still ongoing,"" he said. ""But obviously something that you don't want to happen to really anybody, but obviously yourself."" It's not clear what was stolen from Mahomes' home in Belton, Mo., during the Oct. 6 incident. But Kelce apparently lost $20,000 in cash in the burglary at his home in Leawood, Kan., the following day when the Chiefs played the New Orleans Saints on ""Monday Night Football,"" according to a police report. The burglary at the home of Milwaukee Bucks forward Bobby Portis in River Hills, Wis., occurred Nov. 2 during the Bucks' home game against the Cleveland Cavaliers, He said the perpetrators ""took most of my prized possessions"" and is offering a reward for the return of his property. ""Any info that leads to the return of any of my belongings will be rewarded handsomely,"" Portis said. ""Let me know, thank you."" --Field Level Media Copyright 2024",2024-11-21
"Deadspin > Sports News Without Fear, Favor or Compromise","Florida State, Temple meet after solid starts to season",https://deadspin.com/florida-state-temple-meet-after-solid-starts-to-season/,2024-11-21T20:48:36.442Z,Florida State will look to continue one of its better starts in recent years while Temple will try to bounce back from its first loss when the teams m,"Florida State will look to continue one of its better starts in recent years while Temple will try to bounce back from its first loss when the teams meet Friday night in Uncasville, Conn., as part of the Naismith Basketball Hall of Fame Tip-Off. The Owls (3-1) won their first three games over Sacred Heart, Monmouth and Drexel before dropping a 72-69 decision last Friday at Boston College. Jamal Mashburn Jr., who is averaging a team-high 23.5 points per game, finished with 23 points and four assists. However, he missed a potential game-tying 3-pointer at the end of the game. Steve Settle III, who is second with a 13.3 scoring average, tallied 10 of his 15 points in the first half. Mashburn, a fifth-year guard who transferred from New Mexico, has scored 20 or more points in each of the four games to open the season, which is the second time he has accomplished that feat in his career. ""He's made big shots and is a great player,"" Temple coach Adam Fisher said. ""I'd trust him with any shot in the game."" Forward Jamir Watkins has been one of the key cogs behind the strong start for the Seminoles (4-1), whose only loss came against rival Florida last Friday. Watkins had a game-high 17 points in a 79-61 win over Hofstra on Tuesday. He is averaging 18.2 points and 5.4 rebounds per game, including a 30-point effort the last time Florida State was on a neutral court in a 73-65 win over Rice on Nov. 9. Florida State seems to be rediscovering the recipe for success under Leonard Hamilton, in his 23rd season in Tallahassee with eight appearances in the NCAA Tournament to his credit. The Seminoles' defensive play continues to frustrate opponents into numerous turnovers (Hofstra made 20). They are sharing the ball well as 10 Florida State players scored in that game -- nine with five or more points. The Seminoles also were sharp at the free-throw line, making 18 of 23 shots. ""I thought we played aggressively and somewhat disruptively,"" Hamilton said. ""I thought we would always be a free-throw-shooting team and always thought we would be a 3-point-shooting team. It shows that a lot of this is mental."" --Field Level Media Copyright 2024",2024-11-21
"Deadspin > Sports News Without Fear, Favor or Compromise","Colorado's Travis Hunter to enter draft, vows to be full-time CB and WR in NFL",https://deadspin.com/colorados-travis-hunter-to-enter-draft-vows-to-be-full-time-cb-and-wr-in-nfl/,2024-11-21T20:17:38.477Z,"Colorado two-way star Travis Hunter plans to turn pro and prefers to continue a dual role, playing wide receiver and cornerback in the NFL.,Hunter cou","Colorado two-way star Travis Hunter plans to turn pro and prefers to continue a dual role, playing wide receiver and cornerback in the NFL. Hunter could be the No. 1 pick in the 2025 NFL Draft and is the favorite for the Heisman Trophy.  Speculation about his future quieted as he gained notoriety by the week this season. Field Level Media projects Hunter as a top-three pick in the draft, and he confirmed Thursday this will be his last season at the college level.  ""That's definitely for sure,"" Hunter said on a conference call with reporters.  Hunter is consistently playing between 100 and 125 snaps per game for Colorado. He has three interceptions on defense with 74 receptions, 911 yards and nine touchdowns playing wideout for quarterback Shedeur Sanders. Also a projected early first-round pick, Sanders committed to play in the East-West Shrine Game in Dallas. The son of Colorado head coach and Hall of Fame cornerback Deion Sanders, Shedeur Sanders said Thursday he would cast a Heisman vote for Hunter.  ""If it's between me and him, I would want him to get it,"" Sanders said. ""He does a lot of amazing things and things that haven't been done before. I'm not a selfish guy. I know what he's capable of, so I would rather him win.""  Hunter said he would invite his QB to New York if he's not named a Heisman finalist before they go about the business of finishing the season, possibly in the 12-team College Football Playoff. Shedeur Sanders said he's the best quarterback in the draft, and doesn't believe that's anything new.  ""I feel like I was the best quarterback in the last draft, too,"" said Shedeur Sanders. ""Ever since I was draft eligible, I knew I'm the best quarterback. It's not up for me to prove myself to talking about why."" Former teammates at Jackson State where Deion Sanders also coached, Hunter said he felt his draft stock began to rise only after critics moved past ""the hate"" for his coach. A flashy, charismatic cornerback in the NFL after starring at Florida State, Deion Sanders was the fifth overall pick in the 1989 NFL Draft by the Atlanta Falcons. Hall of Famers Troy Aikman (first, Cowboys), Barry Sanders (third, Lions) and Derrick Thomas (fourth, Chiefs) were chosen ahead of ""Prime Time"" along with offensive tackle Tony Mandarich (second, Packers).  Hunter has picked the brain of Deion Sanders about a dual role in pro sports. Sanders was used selectively as a wide receiver and returned punts but was primarily a cornerback in addition to playing Major League Baseball.  There's no base-stealing in Hunter's future, but he does believe he can push the envelope as a full-time two-way NFL player.  ""It's never been done,"" Hunter said. ""I understand that it will be a high risk, (teams) don't want their top pick to go down too early, and I know they're going to want me to be in a couple packages. But I believe I can do it. Nobody has stopped me from doing it thus far. I like when people tell me I can't do it."" --Field Level Media Copyright 2024",2024-11-21
"Deadspin > Sports News Without Fear, Favor or Compromise","Thomas Brown, Bears deepen detail to boost QB Caleb Williams",https://deadspin.com/thomas-brown-bears-deepen-detail-to-boost-qb-caleb-williams/,2024-11-21T20:02:58.292Z,"A stickler for details, Thomas Brown wants to rebuild Caleb Williams' confidence through a simplification of the Chicago Bears' offensive scheme. ,Bro","A stickler for details, Thomas Brown wants to rebuild Caleb Williams' confidence through a simplification of the Chicago Bears' offensive scheme.  Brown, promoted to offensive coordinator last week after Shane Waldron was fired, found some success last Sunday when Williams drove the Bears into position for a game-winning field goal that was blocked in a 20-19 loss to the Green Bay Packers.  What showed up on film when Williams and Brown huddled to review Week 11 was a tad different from the on-field results. Williams -- the No. 1 pick in the 2024 draft still feeling his way through the gradual progression of a franchise quarterback -- said the ""simplified"" offense isn't one that was whittled down to aid understanding. Rather, Brown brought such a finite degree of detail and thought to each play that his call sheet eventually will become a reference point with tens of dozens of subcontext for Williams to sort in real time.  ""We didn't reinvent the wheel for those three or four days that Thomas became the offensive coordinator and play caller,"" Williams said. ""I think the decisiveness, all of that came from our meetings and how we're going to do things. It came from being able to get play calls in faster and being able to get up there and not feel like you're rushed or not feel like you need to hurry up and get the ball snapped. ""All of these small things -- details of routes, details of the blocking, details of the path of running backs and how we're going to do things -- I think that led into all of what happened last week. We didn't come out with the win, but how we played efficiently and physically, that leads into it."" Fellow rookie and top-10 pick Rome Odunze felt like he was back at Washington for moments because of the rapidity with which Brown got calls to Williams, who relayed them to the huddle and hurried the team to the line of scrimmage with a newfound command.  There was a different type of clarity and confidence eminating from Brown down through the offensive chain of command on the field.  ""As wide receivers, we're kind of looking at the defense as well and reading those things along with Caleb. So understanding what kind of coverage look we're getting and what technique the DBs are playing on us allows us to kind of build a plan for that snap. Same thing with Caleb,"" Odunze said. ""He just has to do it at a higher level. So it helps us all."" Veteran wide receiver Keenan Allen said that in hindsight, the wheels started coming off for the Bears in training camp. In his opinion, Waldron was ""too nice,"" and he allowed mistakes and lack of detail and focus to become accepted.  ""That's football and that's life,"" Odunze said. ""Doing the little things right will eventually show on a bigger stage."" --Field Level Media Copyright 2024",2024-11-21
"Deadspin > Sports News Without Fear, Favor or Compromise","Undefeated Pitt, LSU test mettle in Greenbrier Tip-Off",https://deadspin.com/undefeated-pitt-lsu-test-mettle-in-greenbrier-tip-off/,2024-11-21T19:47:44.649Z,"Pitt is hoping to see everyone get in on the action when it faces LSU on Friday afternoon as part of the Greenbrier Tip-Off in White Sulphur Springs,","Pitt is hoping to see everyone get in on the action when it faces LSU on Friday afternoon as part of the Greenbrier Tip-Off in White Sulphur Springs, W.Va. The Panthers (5-0) have won their first five games for the first time since the 2018-19 season, most recently beating VMI 93-48 on Monday. Jaland Lowe supplied 11 points, 10 rebounds and 10 assists to record the sixth triple-double in program history for Pitt, and he is eager to keep getting his teammates involved.  ""We need to move the ball in order for us to win and hit shots,"" Lowe said. ""Stuff wasn't going our way really in the first half (against VMI), so we got back together to who we are, started moving the ball and started hitting some shots.""  In Tigers coach Matt McMahon's eyes, Pitt should be ranked, a distinction it wouldn't be worthy to claim had it not been for Lowe.  ""I think the field is loaded in West Virginia. Pitt to me is a Top 25 team in the country and they have elite point guard play,"" McMahon said. ""Very experienced and so it'll be a great test for us on the road.""  LSU (4-0) is perfect to start the 2024-25 campaign, too. The Tigers received 19 points on 9-of-14 shooting from freshman Vyctorius Miller in a 77-68 win over Charleston Southern on Tuesday, with Jordan Sears chipping in 15 points.  Sears (13.8 points per game) is one of four Tigers with a scoring average in double figures, joining Cam Carter (17.8), Dji Bailey (10.8) and Jalen Reed (10.3).  The Panthers have been even more balanced, with Ishmael Leggett (17.6 points per game), Damian Dunn (15.2), Lowe (13.6), Cameron Corhen (12.6) and Guillermo Diaz Graham (10.0) headlining the offensive attack.  Both Pitt and LSU are competing in the Mountain Division at the Greenbrier Tip-Off. Friday's winner will face the victor of a meeting between Wisconsin and UCF in the event's championship game on Sunday. The two losing teams will also play Sunday in the third-place game. --Field Level Media Copyright 2024",2024-11-21
"Deadspin > Sports News Without Fear, Favor or Compromise",Drake tops Miami for first ACC win since 2017,https://deadspin.com/drake-tops-miami-for-first-acc-win-since-2017/,2024-11-21T19:42:35.584Z,Bennett Stirtz scored 21 points and dished six assists as Drake defeated Miami 80-69 on Thursday afternoon in the opening round of the Charleston Clas,"Bennett Stirtz scored 21 points and dished six assists as Drake defeated Miami 80-69 on Thursday afternoon in the opening round of the Charleston Classic in Charleston, S.C. It's the first time since a win over Wake Forest in 2017 that Drake has beaten an Atlantic Coast Conference team. Drake (4-0) got a double-double -- 18 points and 10 rebounds -- from Daniel Abreu. Mitch Mascari added 15 points. Nijel Pack led Miami (3-1) with 17 points and five assists. Matthew Cleveland and Jalen Blackmon added 12 points each. Drake led wire to wire, putting on a clinic with screens, pump fakes, hustle, offensive rebounds (14-5 advantage) and charges drawn. The Bulldogs also had a 36-18 advantage in paint points, and they held Miami to 40.9 percent shooting from the floor. Miami also shot 8-for-21 on 3-pointers (38.1 percent). Drake's new coach Ben McCollum, who won four national titles at NCAA Division II power at Northwest Missouri State between 2017 and 2022, engineered Thursday's upset. He did it with four starters he brought over from his former program -- Stirtz, Abreu, Mascari and Isaiah Jackson. The fifth starter is Wyoming transfer Cam Manyawu. Drake get off to a 7-0 start against the Hurricanes, and the Bulldogs kept rolling for a 36-27 advantage at the break. The Bulldogs dominated in several areas in the first half, including paint points (22-4); shooting percentage (48.4 percent to 30 percent); and offensive rebounds (7-1). Stirtz led Drake in the first half with 10 points and four assists. Three of those assists came on alley-oop passes that led to two Nate Ferguson dunks and a layup. Miami starters Lynn Kidd and Brandon Johnson did not score in the first half as Drake took the Hurricanes out of their normal offense. Miami played 10 players early, looking for answers. At the start of the second half, Miami put together a 9-2 run, cutting its deficit to 44-40 with 12:52 left. But that was as close as Miami got the rest of the way. --Field Level Media Copyright 2024",2024-11-21
"Deadspin > Sports News Without Fear, Favor or Compromise",Duke locks in second-straight No. 1 recruiting class,https://deadspin.com/duke-locks-in-second-straight-no-1-recruiting-class/,2024-11-21T19:22:48.118Z,"With the NCAA early signing period now over, Duke has finalized its third top recruiting class in the past four years, according to 247Sports rankings","With the NCAA early signing period now over, Duke has finalized its third top recruiting class in the past four years, according to 247Sports rankings. Coach Jon Scheyer is bringing in a quartet of five-star recruits, headlined by Cameron Boozer, the No. 2 overall prospect in the 2025 class and son of Duke legend Carlos Boozer. He is joined by No. 15 Shelton Henderson (Bellaire High in Bellaire, Texas), No. 19 Nikolas Khamenia (Harvard-Westlake High, Los Angeles) and No. 21 Cayden Boozer, Cameron's twin. The Boozers play at Columbus High School in Miami. Cayden Boozer is a guard, and the others are forwards. Scheyer said Thursday that this group falls in line with the way he's trying to build the program since taking over from his mentor, Mike Krzyzewski. ""Individually with each of these guys, we're thrilled to get them here, but for me, it's the makeup of the class that I'm so excited about,"" he said. ""There's really two main things we look for in this class and ... the first thing is competitiveness. And when you think about Shelton Henderson, when you think about Cayden Boozer, when you think about Nik Khamenia, when you think about Cam Boozer, the word competitiveness comes to mind with all four of those guys. That was really important to us and how we continue to build the program. How we continue to move this thing forward is bring in high-level competitors.  ""The second thing for us is feel or basketball instincts, and when combine their competitiveness and you combine their IQ and feel for the game, that's been the recipe for some of our most special teams here."" Scheyer, who became Duke's head coach ahead of the 2022-23 season, signed the top class in 2022 and 2024 and the No. 2 class in the in-between year. The players already have achieved success in their careers. The Boozers played on three consecutive Florida state high school champions and also won gold medals in U16 and U17 competitions with USA Basketball. Khamenia won back-to-back state titles, and he and Henderson were members of the gold-medal winning U18 team at the FIBA AmeriCup over the summer. UConn's class is ranked No. 2, followed by Kansas, Arkansas and Kentucky. --Field Level Media Copyright 2024",2024-11-21
"Deadspin > Sports News Without Fear, Favor or Compromise",Tennessee G Cameron Carr (thumb) out 4-6 weeks,https://deadspin.com/tennessee-g-cameron-carr-thumb-out-4-6-weeks/,2024-11-21T19:12:58.209Z,"Tennessee guard Cameron Carr will miss four to six weeks with a left thumb injury, the school confirmed Thursday.,The 6-foot-6 sophomore sustained the","Tennessee guard Cameron Carr will miss four to six weeks with a left thumb injury, the school confirmed Thursday. The 6-foot-6 sophomore sustained the injury during Sunday's 103-68 win against Austin Peay in Knoxville, Tenn. Carr is averaging 4.8 points, 1.5 rebounds and 10.5 minutes in four games (no starts) so far this season. The 11th-ranked Volunteers (4-0) face Virginia (3-0) on Thursday night in the Baha Mar Championship in Nassau, Bahamas. --Field Level Media Copyright 2024",2024-11-21
"Deadspin > Sports News Without Fear, Favor or Compromise",Duke shifts focus to Virginia Tech in home finale,https://deadspin.com/duke-shifts-focus-to-virginia-tech-in-home-finale/,2024-11-21T19:08:01.336Z,"Looking for a strong finishing stretch to the Atlantic Coast Conference campaign, Duke hosts Virginia Tech in its home finale Saturday night in Durham","Looking for a strong finishing stretch to the Atlantic Coast Conference campaign, Duke hosts Virginia Tech in its home finale Saturday night in Durham, N.C. ""It's going to be a special night for everybody,"" Blue Devils coach Manny Diaz said. ""It's always an emotional moment with the pregame ceremonies, but you've got to be able to snap back and focus on a very good Virginia Tech football team with a lot of talent. We've been fortunate to have extra time to prepare for this week."" The outcome is going to have a huge impact on the pecking order in the middle of the ACC standings.  Duke (7-3, 3-3) has won only two of its last four games, while Virginia Tech (5-5, 3-3) has dropped two in a row and still needs another win to reach bowl eligibility. Both teams were off last weekend. The Blue Devils are 4-1 this year in Durham. The Hokies are 2-3 in road games, with two of the setbacks in overtime (vs. Vanderbilt and Syracuse) and another in a controversial finish at Miami. ""A good opponent in Duke, at night, at their place, Senior Night,"" Hokies coach Brent Pry said. ""They've got a couple of good wins under their belt and they've lost a couple of closes ones. We'll have our hands full."" Former Duke standout defensive lineman Aeneas Peebles, who spent four seasons with the Blue Devils, is using his final season of eligibility with Virginia Tech. He has logged three sacks this year. Duke has a bit of an unusual situation with running back Jaquez Moore, who's ready to return to action following an injury. But he'll play in only one of the final two regular-season games so he can qualify for a redshirt season. The Blue Devils finish at Wake Forest on Nov. 30. Moore has played in three games, most recently in late September against North Carolina. ""We think he's one of the best players on our roster and we're excited at the idea that we'll have a chance to welcome him back next year,"" Diaz said. Duke is 15th in the ACC in rushing offense at 99.6 yards per game. Virginia Tech is next-to-last in the ACC in rushing defense, allowing 158.5 yards per game on the ground. --Field Level Media Copyright 2024",2024-11-21
"Deadspin > Sports News Without Fear, Favor or Compromise",CF Montreal decline Josef Martinez's 2025 option,https://deadspin.com/cf-montreal-decline-josef-martinezs-2025-option/,2024-11-21T18:57:45.694Z,Former league MVP and Golden Boot winner Josef Martinez is a free agent after CF Montreal declined his contract option for the 2025 season on Thursday,"Former league MVP and Golden Boot winner Josef Martinez is a free agent after CF Montreal declined his contract option for the 2025 season on Thursday. Martinez tallied a team-high 11 goals and three assists in 23 matches (13 starts) and earned club MVP honors in his first season with Montreal in 2024. He scored twice in the MLS Cup Playoffs' wild-card loss to Atlanta United. The 31-year-old Venezuelan forward ranks seventh in league history with 116 goals in 184 matches with Atlanta (2017-22), Inter Miami CF (2023) and Montreal. Martinez powered Atlanta to the MLS Cup in 2018, winning Landon Donovan MLS MVP and Golden Boot (31 goals) that season.  --Field Level Media Copyright 2024",2024-11-21
"Deadspin > Sports News Without Fear, Favor or Compromise","Hubie Brown, 91, to be on call of one final NBA game",https://deadspin.com/hubie-brown-91-to-be-on-call-of-one-final-nba-game/,2024-11-21T18:52:42.570Z,"Former NBA head coach and longtime analyst Hubie Brown will call one final game on television this season.,Speaking on the Thursday edition of the Spo","Former NBA head coach and longtime analyst Hubie Brown will call one final game on television this season. Speaking on the Thursday edition of the Sports Illustrated Media Podcast, ESPN president Burke Magnus said the 91-year-old Brown will share his insights with fans later this season. The date has yet to be announced. ""We are going to give Hubie one last shot on a game,"" Magnus said. ""He deserves that. We think the world of him. I think it is absolutely remarkable the level in which he still calls games at age 90-plus. I don't mean to be purposely mysterious here but we are going to honor Hubie during the regular season at some point to be determined and send him off in style."" The honor would temper what has otherwise been a tragic year for Brown after his wife Claire died in June at age 87 and his son Brendan, a former NBA assistant coach and New York Knicks broadcaster, died earlier this month at age 54 from health complications. Hubie Brown, a Naismith Memorial Basketball Hall of Fame member, began his coaching career in 1972 as an assistant with the Milwaukee Bucks, then coached the Kentucky Colonels to the ABA championship in 1975. He later was the head coach of the Atlanta Hawks (1976-81), New York Knicks (1982-87) and Memphis Grizzlies (2002-04), and compiled a record of 528-559. Players on his teams included fellow Hall of Fame members Oscar Robertson, Kareem Abdul-Jabbar, Dan Issel, Patrick Ewing and Pau Gasol. Brown got his first broadcasting job after being fired by the Hawks in the 1981-82 season and took time off from broadcasting when he accepted NBA jobs, but always returned. The two-time NBA Coach of the Year worked games for CBS, TNT, ESPN, USA Network and select Los Angeles Clippers broadcasts through the years. Last year, at age 90, The Athletic named him Media Person of the Year. --Field Level Media Copyright 2024",2024-11-21
