,Unnamed: 0,headline,word_count,char_count,avg_word_length,all_capitalized_word_count,punctuation_count,exclamation_count,question_mark_count,readability_score,smog_index,quotation_count,vocab_variety,sensational_words_count,absolute_words_count,factuality_words_count,subjectivity_score,objective_score,count_numerics,sentiment,label
38922,38922,"haha, the (arab) analyst (stupid) said that football is tired of this. he can't read that the reserve team can remove the cup fairly, so that's why he always waits from the first round or before the first, if any. # england_belgium",42,231,4.523809523809524,0,13,0,0,76.05,0.0,0,0.8571428571428571,0,1,0,0.0,0.0,0,neutral,False
30706,30706,"the crowd's voice is great, i swear to god, if the al-ahly player comes after that, he will be terrified.
",20,106,4.3,0,6,0,0,85.02,0.0,0,0.95,0,0,0,0.0,0.0,0,neutral,False
33663,33663,some of our team's fans.. in every loss and tie they throw arbitration and that there are conspiracies against our team.. is it reasonable and this saying leaves room for the administration to short not move well because the fans are already convinced so if the league goes this is our excuse and if we win it we are the strong.. haha,62,334,4.403225806451613,0,7,0,0,75.84,9.7,0,0.7580645161290323,0,0,0,0.0,0.0,0,negative,False
24634,24634,"the referee distributes zero cards to al-nasr players. haha, you don't need a yellow dog",15,88,4.933333333333334,0,4,0,0,63.86,0.0,0,1.0,0,0,0,0.0,0.0,0,neutral,False
24865,24865,"al-ahly brings the best available in the local market, and i also don't know how to finish the best available . because he is not very available, i mean because the player is available, his club is not available, he is satisfied, and his children are a test, and may god give us patience and strengthen us against them",59,318,4.406779661016949,0,9,0,0,67.42,0.0,0,0.6779661016949152,0,0,0,0.0,0.0,0,neutral,False
30355,30355,"he laughed at me saying that if we had the presence of al wasl fans, they would achieve the league. they have a lot of influence, even if they pass madinat zayed stadium, they will not achieve the el nido cup",41,208,4.097560975609756,0,4,0,0,84.51,0.0,0,0.8048780487804879,0,0,0,0.0,0.0,0,neutral,False
31145,31145,"who do you encourage?
= barcelona
do you know who is not messi haha?
do you really understand football?
stay with the potatoes
what time is the match?
in the last match, real madrid entered john maine, the player in the stadium?
= i just love barcelona and support it lol",51,271,4.333333333333333,0,9,0,5,88.53,7.8,0,0.7450980392156863,0,0,0,0.0,0.0,0,neutral,False
32310,32310,"the match between zamalek and al-ahly has no expectations
zamalek is at a bad level, and grandpa plays the way you win, play with him
al-ahly has a bad level, and aswan won 1/0 with a penalty kick goal and street defense behind
the shape of the super will have surprises, but from god, whoever entered the internet in egypt, i see people who deserve to be bullied.. but i stop, a little bit of white",76,399,4.2631578947368425,0,12,0,0,58.29,0.0,0,0.75,0,0,0,0.0,0.0,2,neutral,False
31720,31720,"the turkish lira is in crisis against the dollar, and erdogan believes that turkey needs to buy the russian s-400 defense system...
not by bread alone, man lives now, he needs the s400 too, haha",35,194,4.571428571428571,0,8,0,0,79.09,0.0,0,0.8857142857142857,0,0,0,0.0,0.0,2,neutral,False
31724,31724,"haha, may god take you away, saeed, what is that..
it's not enough for you to get goals for opponents...
 _ persepolis",22,118,4.363636363636363,0,10,0,0,94.15,0.0,0,0.9090909090909092,0,0,0,0.0,0.0,0,neutral,False
26740,26740,"next time, seriously, we won't attribute it to anyone
",9,54,5.0,0,3,0,0,62.34,0.0,0,1.0,0,0,0,0.0,0.0,0,neutral,False
32736,32736,the referee brought him our money and cheated against us .,11,58,4.363636363636363,0,1,0,0,78.25,0.0,0,1.0,0,0,0,0.0,0.0,0,neutral,False
23213,23213,"i entered a group
cataloni
i found a publisher
-
who scored barca's goal?
and who scored for liver?
-
you stuck me
lever salah and chamberlain and manet
and gaytooo
the right of failure da jaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa
-
believe me, you blocked me
am i wrong?? :)",47,302,5.446808510638298,0,11,0,4,82.34,7.8,0,0.7446808510638298,0,0,0,0.0212765957446808,0.0212765957446808,0,neutral,False
24630,24630,"may god destroy you and burn your blood, as you burned the blood of the zamalek fans
really good spinach hahahaha
honor us, when you come to spend from zamalek al-tamween club, haha
as long as you are a laughing stock to the world",44,230,4.25,0,4,0,0,52.2,0.0,0,0.7954545454545454,0,0,0,0.0,0.0,0,neutral,False
40922,40922,"we see that you are our dream, you are a hero, and they do not want it to be a weighting strike -hilal_zamalek",23,110,3.8260869565217392,0,4,0,0,90.43,0.0,0,0.8695652173913043,0,0,0,0.0,0.0,0,neutral,False
28916,28916,"zamalek new song
pull and run pull and run tighter and loosen a thousand and drink play and lose",19,96,4.105263157894737,0,0,0,0,94.49,0.0,0,0.6842105263157895,0,0,0,0.0,0.0,0,neutral,False
35460,35460,"the referee did not like to change his furniture, what should he do?
he answers an assistant referee haha",19,105,4.578947368421052,0,2,0,1,70.29,0.0,0,0.8947368421052632,0,1,0,0.0,0.0,0,neutral,False
40747,40747,"al-ahly is the fourth in the world, not the sixth in the league
hero of tariqah, bajh, i don't miss you, varco's boy",23,116,4.086956521739131,0,7,0,0,90.43,0.0,0,0.8260869565217391,0,0,0,0.0,0.0,0,neutral,False
41735,41735,"haha, the referee is mentally ill",6,33,4.666666666666667,0,1,0,0,48.47,0.0,0,1.0,0,0,0,0.0,0.0,0,neutral,False
31809,31809,"mudhar club, saudi , requests to play with  in the  after their defeat by -ahly of egypt in the , considering  they are the  in egypt
 _ we _ follow _ each other
 _ allam _ servants _ of _ zamalek
-ahly _ is _ not _ for _ sale
 _ al-sabouba _ flags",54,248,3.4814814814814814,0,19,0,0,44.08,0.0,0,0.6296296296296297,0,0,0,0.0,0.0,0,neutral,False
34922,34922,"every player in al-ahly, his brain opens, you will find a heart on messi",14,72,4.214285714285714,0,3,0,0,91.11,0.0,0,1.0,0,0,0,0.0,0.0,0,neutral,False
28464,28464,"and hossam al-fajry does not play as a player, and prefers to go to the national team.",17,86,4.117647058823529,0,3,0,0,71.14,0.0,0,0.8823529411764706,0,0,0,0.0,0.0,0,neutral,False
39070,39070,the southampton coach was standing crying on the line because the referee whistled haha,14,87,5.285714285714286,0,0,0,0,57.27,0.0,0,0.8571428571428571,0,0,0,0.0,0.0,0,neutral,False
25562,25562,"someone sends an egyptian referee, guys, zamalek is not used to clean refereeing",13,80,5.230769230769231,0,2,0,0,58.28,0.0,0,1.0,0,0,0,0.0,0.0,0,neutral,False
24133,24133,"festival goals in the range of terror squad haha
al-ahly has gone downhill from the day it lost the al-ittihad championship this season",23,135,4.913043478260869,0,2,0,0,65.05,0.0,0,0.9130434782608696,0,0,0,0.0,0.0,0,negative,False
30273,30273,"mikasa's cut and style are from cartoons in the nineties and space, and so on, but it's sweet, haha
 on titan",21,109,4.190476190476191,0,5,0,0,92.46,0.0,0,0.9047619047619048,0,0,0,0.0,0.0,0,neutral,False
24037,24037,"-nasr_al-rayed_al-douri, the director of the match, nasrawi.. haha, yes, you will answer this replay",14,100,6.214285714285714,0,11,0,0,64.37,0.0,0,0.9285714285714286,0,0,0,0.0,0.0,0,neutral,False
23200,23200,"i ask forgiveness from god haha, a defense scandal, and then",11,60,4.545454545454546,0,2,0,0,68.77,0.0,0,1.0,0,0,0,0.0,0.0,0,neutral,False
28265,28265,"the idea is that it is normal that al-ahly can win bayern and then lose the final and paralyze us, as usual in football in egypt.
haha, i'm joking with you, we're going to be humiliated today.",37,192,4.216216216216216,0,8,0,0,69.62,0.0,0,0.8648648648648649,0,0,0,0.0,0.0,0,neutral,False
22248,22248,"i hope zamalek fans take things smoothly... zero smoothness, haha",10,65,5.6,0,4,0,0,74.86,0.0,0,1.0,0,0,0,0.0,0.0,0,positive,False
34467,34467,"the coach is mumtaz el muntaz, and i demand the club's management to extend his contract for three years and by the end of 2025
 _ how",27,134,3.962962962962963,0,3,0,0,77.91,0.0,0,0.8888888888888888,0,0,0,0.0,0.0,1,neutral,False
24978,24978,"excused thor asia, the guard is wearing red, haha",9,49,4.555555555555555,0,2,0,0,87.72,0.0,0,1.0,0,0,0,0.0,0.0,0,neutral,False
29684,29684,"praise be to god, the infiltration of haha # saudi arabia_argentina",11,67,5.181818181818182,0,3,0,0,35.95,0.0,0,1.0,0,0,0,0.0,0.0,0,neutral,False
37181,37181,"nada played a quarter of an hour, didn't touch the ball once",12,60,4.083333333333333,0,2,0,0,84.68,0.0,0,1.0,0,0,0,0.0,0.0,0,neutral,False
37413,37413,al-ahly player hits the mouse and the referee walks it # al-ahly_riyadh,12,71,5.0,0,4,0,0,85.69,0.0,0,0.9166666666666666,0,0,0,0.0,0.0,0,neutral,False
39245,39245,"our team plays ourselves first. for those who play yesterday, the defender throws the ball for me to attack. you and your lap should say, or not. there are no midfield players in the team. something that makes you laugh, by god haha.
",43,234,4.441860465116279,0,8,0,0,96.59,6.7,0,0.9069767441860463,0,1,0,0.0,0.0,0,neutral,False
25773,25773,"after this match, there should be nothing to prevent barcelona from taking the league.. i don't know how they won",20,113,4.7,0,4,0,0,95.17,0.0,0,1.0,0,1,0,0.0,0.0,0,neutral,False
39308,39308,"i mean, if zamalek won and climbed, something would happen
and the prophet does not happen to anything haha
 _ agadir _ for _ zamalek _ and _ the _ masses",31,154,3.967741935483871,0,8,0,0,65.39,0.0,0,0.6774193548387096,0,0,0,0.0,0.0,0,neutral,False
33883,33883,"okay, tomorrow if i found my brother, my husband, or my son in a state of ""felt adultery"" (hahaha) and killed him out of ""innate jealousy"" and ""enjoining what is good"", no one would philosophize about me.. this is called ""defending god's right"" and ""jealousy against honor is consistent with common sense."" it is self-evident
it seems that the story needs a thousand years, not a hundred",67,387,4.791044776119403,0,22,0,0,65.76,11.9,5,0.835820895522388,0,0,0,0.0149253731343283,0.0149253731343283,0,neutral,False
30799,30799,"all the showers they made, the pep pep against salah, because of the story of the best player in the history of egypt... haha
ibrahim abdel samad, of course
and this is an attacking player in al-ahly for many years, and he did not score a single goal because he was miserable",52,275,4.307692307692308,0,8,0,0,70.47,0.0,0,0.75,0,1,0,0.0,0.0,0,neutral,False
28305,28305,"defence, oh, oh, oh",4,19,4.0,0,3,0,0,92.8,0.0,0,0.75,0,0,0,0.0,0.0,0,neutral,False
39235,39235,", before moving to -nasr, a distinguished player, mahari al-ahly, envied him..a player who has a future not only in al-ahly, but in the saudi national team..i hope he comes to our club
 moved to -nasr, an ordinary player who is not good at playing football skill on the one hand, and on the other hand, he does not deserve to play in the national team
",66,352,4.318181818181818,0,16,0,0,66.37,9.7,0,0.7121212121212122,0,0,0,0.0,0.0,0,neutral,False
29342,29342,"zamalek is the strangest beings in the world
i mean, in matches, he loves the referee and encourages him, and he is the best referee so that he will come with them, and after the match, the referee will do this in order to destroy their joy, and because people say that zamalek wins with the referees, and he already wins with the referees.
",64,341,4.328125,0,8,0,0,31.9,0.0,0,0.609375,0,0,0,0.0,0.0,0,neutral,False
24375,24375,"god willing, everyone who does not have a memory to enter, go and believe me, it will happen to the same issue as the gates are broken and all people entered.
-ahly _ al-jabalin",34,177,4.235294117647059,0,7,0,0,71.14,0.0,0,0.9117647058823528,0,2,0,0.0294117647058823,0.0,0,neutral,False
24084,24084,the first reaction from the al-ahly administration after the loss from sun downs ... it is strictly forbidden for al-ahly to stay in any five-star hotel anymore,27,160,4.962962962962963,0,6,0,0,66.74,0.0,0,0.8518518518518519,0,0,0,0.0,0.0,0,neutral,False
34416,34416," _ abha
wasted time (old)
predecessor of local government (old)
.
.
.
the triple alliance group thinks of a new predecessor",22,123,4.590909090909091,0,8,0,0,61.83,0.0,0,0.7727272727272727,0,0,0,0.0,0.0,0,neutral,False
28552,28552,"the national coach is not welcome from all of this
what we used to answer is a heroic work that must be true
you have enemies, success. the foreigner, you come to learn with us, preach
in the millions. you are all in all. the patriotic record
he must develop himself, he must take training courses, invent
ok, no one wants to develop and gain experience?
haha weird.",68,366,4.397058823529412,0,11,0,1,71.14,10.7,0,0.7941176470588235,0,5,0,0.0,0.0,0,neutral,False
27281,27281,"the referee raises sugar in the national team and in the ballagha... do not overthrow him, he will whistle at you wrongly. haha",23,127,4.565217391304348,0,5,0,0,68.26,0.0,0,0.8695652173913043,0,0,0,0.0,0.0,0,neutral,False
23319,23319,"there are people who follow the saudi league and it affects their feelings positively or negatively, haha, thank god only",20,121,5.1,0,2,0,0,42.72,0.0,0,1.0,0,0,0,0.0,0.0,0,neutral,False
38686,38686,"they left the year empty-handed and walked to the treasury. they brought the cup last year and celebrated it with 100 goals for the total of two seasons. haha, how strange you monkeys are. what kind of cauldron do you use",41,221,4.414634146341464,0,5,0,0,86.4,7.2,0,0.8048780487804879,0,0,0,0.0,0.0,1,neutral,False
35466,35466,"haha, morata didn't want to be happy, and kaisol, the referee, what's the matter?
hold mr",16,89,4.625,0,7,0,1,72.16,0.0,0,0.9375,0,0,0,0.0,0.0,0,neutral,False
36699,36699," _ jardim _ demand2
haha, sweet dismissal of the coach, haha
no coach or anything else
i say to the crews, do not be upset with the coach. they will tell you how many referees you have, and you will forget the team and the coach's mistakes, as is your annual habit, and you will return to yelling in every council. i am the leader of asia.
note: if the coach has a high salary, you can change it and put it in referees",84,418,3.976190476190476,0,14,0,0,84.0,8.1,0,0.7261904761904762,0,0,0,0.0,0.0,1,neutral,False
24434,24434,zamalek is the most shawl five team  _ khamsa,9,45,4.0,0,1,0,0,96.18,0.0,0,1.0,0,0,0,0.0,0.0,0,neutral,False
25684,25684,"why do i really encourage zamalek, and why do they support us",12,61,4.166666666666667,0,1,0,0,67.76,0.0,0,0.8333333333333334,0,0,0,0.0,0.0,0,neutral,False
41811,41811,"the ball is in one valley and juta is in another valley, and he will calculate it as a matter of course haha",23,108,3.739130434782609,0,1,0,0,65.05,0.0,0,0.8695652173913043,0,0,0,0.0,0.0,0,neutral,False
22947,22947,"-hilal _ al-fath
this result loses al-hilal by a large percentage to obtain the league this year. may god not interfere with the fate of the league champion out of spite for victory and to compensate al-ittihad for last season",40,226,4.675,0,6,0,0,59.64,0.0,0,0.825,0,0,0,0.0,0.025,0,negative,False
36413,36413,"do not rush to judgement, and do not philosophize. the state will hold the culprit accountable, whoever he is. the emir ordered the formation of a committee to investigate the matter. and whoever has time to work, what do you have to do # khamis_mushait_orphans",45,261,4.822222222222222,0,9,0,0,68.77,11.2,0,0.7111111111111111,0,0,0,0.0,0.0,0,neutral,False
39679,39679,"god god, my prophet",4,19,4.0,0,1,0,0,118.18,0.0,0,1.0,0,0,0,0.0,0.0,0,neutral,False
28880,28880,"but the referee honestly honored us with three planets.. doesn't al-hilal score
-hilal _ al-batin",15,97,5.533333333333333,0,7,0,0,55.4,0.0,0,1.0,0,0,0,0.0,0.0,0,neutral,False
27140,27140,"haha barcelona is a sin, but for rome to score a goal bye bye barcelona",15,71,3.8,0,1,0,0,98.55,0.0,0,0.8,0,0,0,0.0,0.0,0,neutral,False
39377,39377,"al ahly and +90
an endless love story",8,37,3.75,0,1,0,0,88.74,0.0,0,1.0,0,0,0,0.0,0.0,1,neutral,False
36744,36744,"the referee is english, and what did i expect? haha, damn your bright head",14,74,4.357142857142857,0,3,0,1,81.29,0.0,0,1.0,0,0,0,0.0,0.0,0,neutral,False
22897,22897," player _ and _ a _ coach _ of _ al-ahly's size
no one writes repeated tweets to make the hashtags go away. long live, monsters. do not be afraid. the club president is respected, and he will not go to al-ahly channel and tell you that you are the owner",51,253,3.9607843137254894,0,13,0,0,92.32,8.1,0,0.7647058823529411,0,0,0,0.0,0.0,0,neutral,False
41418,41418,"may god keep you, zamalek players, we don't want cold seasons today, may god honor you. we are wiping them with twitter tiles from yesterday.
i am the only one who mentions al-ahly account 4 times as a mockery go back and forth tonight",44,235,4.363636363636363,0,7,0,0,81.93,6.4,0,0.9318181818181818,0,0,0,0.0,0.0,1,neutral,False
37043,37043,they agree to protest after you win al hilal.,9,45,4.111111111111111,0,1,0,0,96.18,0.0,0,1.0,0,0,0,0.0,0.0,0,neutral,False
33665,33665," _ al-ahly _ like _ al-ittihad
where are some al-ahly flags?
why did they hide these penalties from al-ahly fans?
were they busy making pancakes and drumming for a club other than their own, and were they fanning the al-ahly entity because it was relegated?
or that they do not know about the affairs of al-ahly and cut off its news because of the relegation?
he's eating again with the stomachs",71,395,4.563380281690141,0,15,0,4,82.44,8.2,0,0.7605633802816901,0,0,0,0.0,0.0,0,neutral,False
36860,36860,"salamat, ittihad, why does the league not want a tie?! i think the match ended 3-3 at the time.",19,95,4.052631578947368,0,6,1,1,95.67,0.0,0,0.8947368421052632,0,0,0,0.0526315789473684,0.0,2,neutral,False
40495,40495,"al-sairi, after the referee gave him the yellow card, pointed to him for its paper",15,82,4.533333333333333,0,3,0,0,64.71,0.0,0,0.8666666666666667,0,0,0,0.0,0.0,0,neutral,False
35383,35383,"haha, we give you defense and miss you, chaka, watching",10,55,4.6,0,3,0,0,78.25,0.0,0,1.0,0,0,0,0.0,0.0,0,neutral,False
39869,39869,"the audience. al-tawaqi and alama want to make you forget his sarcasm in asia, and that he took the league well. he doesn't know that everyone knows that he has been successful since the first year.",36,198,4.527777777777778,0,6,0,0,78.59,0.0,0,0.8055555555555556,0,1,0,0.0,0.0,0,positive,False
23729,23729,"the heretics are able to defend abu tamouh. isn't this the one who stood on the ball and burned you, you heretics?
 _ ambition _ mind _ goes",28,140,4.0,0,7,0,1,95.88,6.4,0,0.8571428571428571,0,0,0,0.0,0.0,0,neutral,False
25570,25570,finally  includes the saudi league,5,34,5.8,0,0,0,0,49.48,0.0,0,1.0,0,0,0,0.0,0.0,0,neutral,False
28616,28616,"haha, every match, the four-wheel drive worked. -nasr_al-fayhaa_al-douri",8,72,8.125,0,9,0,0,37.98,0.0,0,1.0,0,0,0,0.0,0.0,0,neutral,False
26885,26885,"us state department: we continue our efforts to help saudi arabia defend its security from external attacks
this is because we are studying imposing sanctions on the task force, as well as planning to restructure the government in saudi arabia, and we will take harsh measures.
hahahaha
more right than his assistant, god will sift you",56,335,5.0,0,5,0,0,43.06,0.0,0,0.875,0,0,0,0.0,0.0,0,neutral,False
35489,35489,"haha, people trample the ball and walk with him",9,47,4.333333333333333,0,1,0,0,87.72,0.0,0,1.0,0,0,0,0.0,0.0,0,neutral,False
35362,35362, _ faisaly,2,10,4.0,0,1,0,0,120.21,0.0,0,1.0,0,0,0,0.0,0.0,0,neutral,False
36323,36323,"and then, my family, a lot of attacks, we want a goal, and they are 10. let's break our nerves. 12 honeyed stones. first half, we want two stones.",29,146,4.068965517241379,0,10,0,0,106.37,6.0,0,0.8275862068965517,0,0,0,0.0,0.0,2,neutral,False
26391,26391,"regarding al-ahly's complaint to the federation, the league and the disciplinary committee
we will not live in the decisions of the egyptian football association for a reason
mortada mansour came out and insulted them and said that this union does not have a man
and the man among them turns out to show me his face
we saw one of them come out or see him and his face
here the question remains:",73,394,4.410958904109589,0,4,0,0,14.3,0.0,0,0.6986301369863014,0,0,0,0.0,0.0,0,neutral,False
30813,30813,"mido amal complains about al-ahly committees attacking him because he said two words about zamalek
fight your battle alone, mido, none of us will defend you, so write us off",30,173,4.8,0,4,0,0,57.95,0.0,0,0.9333333333333332,0,1,0,0.0,0.0,0,neutral,False
40036,40036,"tonight's classic.
abu period - and abu fitratin
tonight's meeting...
the referee wears a scalp or a furutin",18,108,5.055555555555555,0,7,0,0,71.31,0.0,0,0.8333333333333334,0,0,0,0.0,0.0,0,neutral,False
38112,38112,"talaat youssef, when he sleeps on the bed, loves to sleep under his legs uncle, football is not like that, you hated me in it
come on, in general, thank god, i took 2 extras
 _ enppi",37,182,3.918918918918919,0,8,0,0,67.76,0.0,0,0.972972972972973,0,0,0,0.0,0.0,1,neutral,False
31522,31522," of the two holy mosques cup
 _ youth
after the  2022 and its beauty is the fun and enthusiasm of the matches
we need to take a period of psychological football
 league
 and his enthusiasm
but we can't get away from the  and its beauty",45,235,4.111111111111111,0,2,0,0,42.72,0.0,0,0.7111111111111111,0,0,0,0.0,0.0,1,neutral,False
35795,35795," _ league _ is _ greater _ than _ applications
watch mashavh need haha",14,70,4.0,0,5,0,0,82.65,0.0,0,0.7142857142857143,0,0,0,0.0,0.0,0,neutral,False
36655,36655,"muhammad, my brother, opened al-ahly channel, and found him working as a cook",13,77,5.0,0,4,0,0,83.66,0.0,0,1.0,0,0,0,0.0,0.0769230769230769,0,neutral,False
